year,indicator,mean,upper_CI,lower_CI
2077,HIVinc50,4.72169522e-4,5.9763375e-4,3.68527725e-4
2077,HIVinc50F,6.36646075e-4,7.93517775e-4,5.00766775e-4
2077,HIVinc50M,2.93015068e-4,3.7995639999999995e-4,2.1977190000000002e-4
2077,HIVincClients,9.88168824e-5,1.4522992499999996e-4,6.23826525e-5
2077,HIVincFSW,8.72877914e-4,0.0013480312499999998,5.02742675e-4
2077,HIVincMSM,0.002549226098,0.0058378039999999985,7.451821000000001e-4
2077,NewHIV15to24,2752.414335,4759.70175,1441.68725
2077,NewHIV15to24F,1940.590704,3167.8107499999996,1110.3259999999998
2077,NewHIV15to24M,811.823749,1638.4517499999993,336.53472500000004
2077,NewHIV15to49,12188.89877,19255.527499999993,7244.48325
2077,NewHIV15to49F,7917.56606,11758.847499999996,4962.26375
2077,NewHIV15to49M,4271.33346,7402.8575,2207.4044999999996
2077,NewHIV25to49,9436.48512,14641.172499999995,5736.5
2077,NewHIV25to49F,5976.97495,8833.747249999999,3824.74875
2077,NewHIV25to49M,3459.51007,5813.651249999998,1859.3085
2077,NewHIV50,11201.36467,14006.8,8815.82025
2077,NewHIV50F,7874.54868,9677.098999999998,6260.9662499999995
2077,NewHIV50M,3326.81863,4285.764999999999,2511.57325
2077,NewHIVclients,731.224912,1069.5107499999997,465.02265000000006
2077,NewHIVinFSW,223.2279328,343.17519999999996,130.03475
2077,NewHIVinMSM,1665.200987,3671.0687499999995,508.24112499999995
2077,NewHIVU15,401.972048,613.0429750000001,247.80735
2078,HIVinc0to14,2.534280028e-5,3.881186e-5,1.5471229999999997e-5
2078,HIVinc15to24,2.552360344e-4,4.47069075e-4,1.3100272500000002e-4
2078,HIVinc15to24F,3.60885639e-4,5.951036999999998e-4,2.02669475e-4
2078,HIVinc15to24M,1.509663751e-4,3.0863437499999987e-4,6.100497e-5
2078,HIVinc15to49,3.24685773e-4,5.205959749999999e-4,1.896778e-4
2078,HIVinc15to49F,4.20493211e-4,6.329733249999998e-4,2.60039975e-4
2078,HIVinc15to49M,2.288466696e-4,4.0389170000000005e-4,1.157676e-4
2078,HIVinc25to49,3.52512743e-4,5.549837749999998e-4,2.11203e-4
2078,HIVinc25to49F,4.44146732e-4,6.65375725e-4,2.796734e-4
2078,HIVinc25to49M,2.603522674e-4,4.4368834999999993e-4,1.370865e-4
2078,HIVinc50,4.50329198e-4,5.729413999999999e-4,3.47896225e-4
2078,HIVinc50F,6.05258191e-4,7.59602025e-4,4.7354182499999997e-4
2078,HIVinc50M,2.80532151e-4,3.6777995e-4,2.084094e-4
2078,HIVincClients,9.40557403e-5,1.3916394999999995e-4,5.8837227500000005e-5
2078,HIVincFSW,0.00082946765600000005,0.0012927519999999999,4.72801e-4
2078,HIVincMSM,0.00248692912,0.005769531499999999,7.06962125e-4
2078,NewHIV15to24,2627.639334,4610.35575,1349.221
2078,NewHIV15to24F,1845.423081,3041.5109999999995,1038.0539999999999
2078,NewHIV15to24M,782.216369,1602.2459999999994,316.234775
2078,NewHIV15to49,11682.11535,18731.199999999997,6840.354
2078,NewHIV15to49F,7566.21113,11363.284999999996,4687.467500000001
2078,NewHIV15to49M,4115.90482,7247.714249999999,2087.4955
2078,NewHIV25to49,9054.47727,14215.219999999998,5436.68
2078,NewHIV25to49F,5720.78859,8543.185000000001,3615.08375
2078,NewHIV25to49M,3333.688518,5669.377999999999,1758.11
2078,NewHIV50,10790.1568,13602.642499999998,8455.257000000001
2078,NewHIV50F,7583.51262,9383.48525,5996.89575
2078,NewHIV50M,3206.64424,4167.012,2399.6139999999996
2078,NewHIVclients,697.083329,1026.66025,438.71934999999996
2078,NewHIVinFSW,213.1175686,330.29342499999996,122.79985
2078,NewHIVinMSM,1629.878811,3640.3884999999996,483.739325
2078,NewHIVU15,381.792694,588.0335499999999,232.536025
2079,HIVinc0to14,2.415250082e-5,3.7523282499999996e-5,1.456243e-5
2079,HIVinc15to24,2.444791846e-4,0.00043452472499999996,1.2282467500000002e-4
2079,HIVinc15to24F,3.44301066e-4,5.748651e-4,1.901062e-4
2079,HIVinc15to24M,1.459471551e-4,3.0289767499999985e-4,5.7488872500000006e-5
2079,HIVinc15to49,3.11574792e-4,5.043045749999999e-4,1.79589125e-4
2079,HIVinc15to49F,4.02200053e-4,6.123409749999996e-4,2.458499e-4
2079,HIVinc15to49M,2.20864219e-4,3.9561595e-4,1.09426825e-4
2079,HIVinc25to49,3.38407858e-4,5.394845749999999e-4,2.00208e-4
2079,HIVinc25to49F,4.25124785e-4,6.399371999999999e-4,2.6432177499999997e-4
2079,HIVinc25to49M,2.511239238e-4,4.33671e-4,1.2990557500000002e-4
2079,HIVinc50,4.29537321e-4,5.484411499999999e-4,3.29778e-4
2079,HIVinc50F,5.75449151e-4,7.30015e-4,4.4679272500000003e-4
2079,HIVinc50M,2.68662124e-4,3.55001475e-4,1.9770345e-4
2079,HIVincClients,8.95490323e-5,1.3338552499999993e-4,5.54418075e-5
2079,HIVincFSW,7.88531642e-4,0.0012375185,4.45691e-4
2079,HIVincMSM,0.00242700024,0.005704288249999998,6.706738250000001e-4
2079,NewHIV15to24,2511.057873,4470.706999999999,1263.4560000000001
2079,NewHIV15to24F,1756.655039,2931.6242499999994,971.538
2079,NewHIV15to24M,754.402849,1568.2999999999993,297.28202500000003
2079,NewHIV15to49,11199.38396,18186.4925,6462.05925
2079,NewHIV15to49F,7232.16226,10985.609999999995,4428.2995
2079,NewHIV15to49M,3967.22065,7091.205,1973.84625
2079,NewHIV25to49,8688.32511,13804.842499999997,5147.83
2079,NewHIV25to49F,5475.50693,8217.778249999998,3416.154
2079,NewHIV25to49M,3212.817709,5536.713999999999,1661.90675
2079,NewHIV50,10391.08752,13156.354999999996,8053.1475
2079,NewHIV50F,7300.25479,9104.31325,5729.20825
2079,NewHIV50M,3090.83156,4049.8664999999996,2291.61875
2079,NewHIVclients,664.576806,985.6041249999997,413.852
2079,NewHIVinFSW,203.4737499,317.7935,115.9512
2079,NewHIVinMSM,1595.594635,3610.8274999999994,460.31445
2079,NewHIVU15,362.68175,564.20875,218.17385
2080,HIVinc0to14,2.302702759e-5,3.6393187500000005e-5,1.37081875e-5
2080,HIVinc15to24,2.343719913e-4,4.22715325e-4,1.152953e-4
2080,HIVinc15to24F,3.287525447e-4,5.558632499999998e-4,1.78341475e-4
2080,HIVinc15to24M,1.41198524e-4,2.9780854999999985e-4,5.4196455e-5
2080,HIVinc15to49,2.990879089e-4,4.887045749999998e-4,1.69915625e-4
2080,HIVinc15to49F,3.84812753e-4,5.939398249999998e-4,2.32044225e-4
2080,HIVinc15to49M,2.132328624e-4,3.8771597499999996e-4,1.03417075e-4
2080,HIVinc25to49,3.24928723e-4,5.256679999999999e-4,1.89709e-4
2080,HIVinc25to49F,4.06967883e-4,6.158276749999998e-4,2.50051925e-4
2080,HIVinc25to49M,2.422916565e-4,4.2344454999999995e-4,1.23172125e-4
2080,HIVinc50,4.09753482e-4,5.250352249999999e-4,3.1274372499999996e-4
2080,HIVinc50F,5.47166585e-4,6.98713925e-4,4.22586225e-4
2080,HIVinc50M,2.57364713e-4,3.4185627499999996e-4,1.8715072500000003e-4
2080,HIVincClients,8.52794466e-5,1.2788122499999993e-4,5.224555e-5
2080,HIVincFSW,7.4988169e-4,0.0011859297499999999,4.20208e-4
2080,HIVincMSM,0.00236939819,0.005642074749999999,6.36234075e-4
2080,NewHIV15to24,2402.019632,4335.999499999999,1183.88175
2080,NewHIV15to24F,1673.794715,2828.8719999999994,909.273
2080,NewHIV15to24M,728.224919,1536.3742499999996,279.61947499999997
2080,NewHIV15to49,10739.15198,17605.46,6103.6475
2080,NewHIV15to49F,6914.17564,10629.319999999994,4183.3385
2080,NewHIV15to49M,3824.975732,6940.47,1862.79875
2080,NewHIV25to49,8337.13299,13422.689999999997,4869.21
2080,NewHIV25to49F,5240.38129,7903.591749999998,3229.4695
2080,NewHIV25to49M,3096.75055,5408.8515,1574.0532500000002
2080,NewHIV50,10004.49692,12719.727499999997,7704.9
2080,NewHIV50F,7025.26552,8845.248,5485.3875
2080,NewHIV50M,2979.23121,3936.0247499999996,2187.27425
2080,NewHIVclients,633.622034,946.2556499999997,390.337
2080,NewHIVinFSW,194.2662564,305.028625,109.691
2080,NewHIVinMSM,1562.349143,3582.3867499999997,437.93449999999996
2080,NewHIVU15,344.599166,545.05575,204.67895000000001
2081,HIVinc0to14,2.196361801e-5,3.5251025e-5,1.2905902500000001e-5
2081,HIVinc15to24,2.248705208e-4,4.110716e-4,1.0839917499999998e-4
2081,HIVinc15to24F,3.141717529e-4,5.380172749999998e-4,1.67392525e-4
2081,HIVinc15to24M,1.367003682e-4,2.9300257499999987e-4,5.1111850000000004e-5
2081,HIVinc15to49,2.871898405e-4,4.7486392499999984e-4,1.6043702500000002e-4
2081,HIVinc15to49F,3.68273233e-4,5.763529499999999e-4,2.1893070000000001e-4
2081,HIVinc15to49M,2.059391903e-4,3.8017852499999997e-4,9.7722145e-5
2081,HIVinc25to49,3.12041792e-4,5.1245785e-4,1.7962182500000002e-4
2081,HIVinc25to49F,3.89620677e-4,5.975210499999997e-4,2.3666062500000002e-4
2081,HIVinc25to49M,2.338426845e-4,4.1333722499999997e-4,1.1677707500000001e-4
2081,HIVinc50,3.90897165e-4,5.0624065e-4,2.9655675e-4
2081,HIVinc50F,5.20264158e-4,6.674914999999999e-4,3.9904270000000003e-4
2081,HIVinc50M,2.46620052e-4,3.3106247499999997e-4,1.77159375e-4
2081,HIVincClients,8.12318707e-5,1.2262912499999996e-4,4.9283132499999995e-5
2081,HIVincFSW,7.13350587e-4,0.0011337505,3.96229e-4
2081,HIVincMSM,0.002314062305,0.005582821749999999,6.03560875e-4
2081,NewHIV15to24,2299.888363,4205.85125,1109.9685
2081,NewHIV15to24F,1596.35988,2732.6542499999987,852.3500750000001
2081,NewHIV15to24M,703.528645,1506.4532499999993,263.133775
2081,NewHIV15to49,10300.04423,17047.597499999996,5762.911
2081,NewHIV15to49F,6611.17193,10305.957499999997,3951.5685000000003
2081,NewHIV15to49M,3688.87109,6796.110999999999,1757.57175
2081,NewHIV25to49,8000.15491,13075.675,4603.84
2081,NewHIV25to49F,5014.81179,7650.9834999999985,3054.84625
2081,NewHIV25to49M,2985.342616,5285.68025,1490.58925
2081,NewHIV50,9629.62677,12304.232499999996,7351.42175
2081,NewHIV50F,6757.73024,8578.214249999999,5232.2005
2081,NewHIV50M,2871.89568,3822.935,2079.1695
2081,NewHIVclients,604.144478,909.1923999999997,368.108
2081,NewHIVinFSW,185.4693094,293.96867499999996,103.774
2081,NewHIVinMSM,1530.126336,3555.0657499999998,416.56545
2081,NewHIVU15,327.50546,526.6223000000001,192.0104
2082,HIVinc0to14,2.095945297e-5,3.412269e-5,1.21321225e-5
2082,HIVinc15to24,2.159315958e-4,4.01147875e-4,1.0207995000000001e-4
2082,HIVinc15to24F,3.004906917e-4,5.212442749999998e-4,1.5719977499999998e-4
2082,HIVinc15to24M,1.324335635e-4,2.8845382499999994e-4,4.8220085e-5
2082,HIVinc15to49,2.758494707e-4,4.6205007499999985e-4,1.5146937500000002e-4
2082,HIVinc15to49F,3.52531018e-4,5.606774249999999e-4,2.06539325e-4
2082,HIVinc15to49M,1.989702902e-4,3.7296485e-4,9.232631500000001e-5
2082,HIVinc25to49,2.997188498e-4,4.998321e-4,1.69930675e-4
2082,HIVinc25to49F,3.7303806e-4,5.79969025e-4,2.239423e-4
2082,HIVinc25to49M,2.257643814e-4,4.05128575e-4,1.10432375e-4
2082,HIVinc50,3.73003895e-4,4.90308e-4,2.79418075e-4
2082,HIVinc50F,4.94853386e-4,6.4103615e-4,3.76824025e-4
2082,HIVinc50M,2.36366567e-4,3.2010815e-4,1.6767625e-4
2082,HIVincClients,7.73929593e-5,1.1761094999999994e-4,4.6503432500000005e-5
2082,HIVincFSW,6.78789389e-4,0.0010910409999999998,3.73644e-4
2082,HIVincMSM,0.002260916972,0.005526449249999999,5.72539175e-4
2082,NewHIV15to24,2204.048813,4097.626499999999,1041.6017499999998
2082,NewHIV15to24F,1523.881527,2642.381249999999,798.84445
2082,NewHIV15to24M,680.167369,1480.0427499999992,247.725075
2082,NewHIV15to49,9880.82622,16532.55749999999,5440.014
2082,NewHIV15to49F,6322.20417,10024.029999999999,3726.3765
2082,NewHIV15to49M,3558.621102,6657.6224999999995,1657.88475
2082,NewHIV25to49,7676.77737,12741.842499999999,4351.06
2082,NewHIV25to49F,4798.32285,7421.65025,2888.535
2082,NewHIV25to49M,2878.453773,5150.3054999999995,1411.2800000000002
2082,NewHIV50,9268.44475,11963.1475,7021.882
2082,NewHIV50F,6500.09523,8312.914,4991.4259999999995
2082,NewHIV50M,2768.34972,3719.93175,1978.1770000000001
2082,NewHIVclients,576.076837,874.7589749999999,348.346025
2082,NewHIVinFSW,177.0610901,281.46574999999996,98.1513
2082,NewHIVinMSM,1498.89508,3528.7852499999995,396.16932499999996
2082,NewHIVU15,311.360676,507.60284999999993,180.21177500000002
2083,HIVinc0to14,2.001166727e-5,3.3011562499999995e-5,1.1401637499999999e-5
2083,HIVinc15to24,2.075135164e-4,3.9123885000000004e-4,9.60546475e-5
2083,HIVinc15to24F,2.876438304e-4,5.054507999999999e-4,1.47706e-4
2083,HIVinc15to24M,1.283798179e-4,2.8413817499999987e-4,4.55028e-5
2083,HIVinc15to49,2.650373915e-4,4.5020074999999987e-4,1.42982675e-4
2083,HIVinc15to49F,3.37539297e-4,5.43447725e-4,1.94823175e-4
2083,HIVinc15to49M,1.923134876e-4,3.6609374999999994e-4,8.72152925e-5
2083,HIVinc25to49,2.879336794e-4,4.8776969999999995e-4,1.607182e-4
2083,HIVinc25to49F,3.57179364e-4,5.62837e-4,2.1185875e-4
2083,HIVinc25to49M,2.180443369e-4,3.9776732500000004e-4,1.0433005e-4
2083,HIVinc50,3.55927916e-4,4.712309e-4,2.6421370000000003e-4
2083,HIVinc50F,4.70640597e-4,6.16775225e-4,3.55770925e-4
2083,HIVinc50M,2.26612389e-4,3.08598125e-4,1.59347225e-4
2083,HIVincClients,7.37508924e-5,1.1304144999999998e-4,4.3819855e-5
2083,HIVincFSW,6.46065778e-4,0.001047718,3.52355e-4
2083,HIVincMSM,0.002209871878,0.005472807749999999,5.43123025e-4
2083,NewHIV15to24,2113.917813,3989.3639999999996,979.94695
2083,NewHIV15to24F,1455.915606,2557.408499999999,749.099725
2083,NewHIV15to24M,658.002632,1454.9624999999994,233.284
2083,NewHIV15to49,9480.35497,16066.044999999993,5133.894
2083,NewHIV15to49F,6046.40538,9687.021499999999,3510.502
2083,NewHIV15to49M,3433.949087,6524.498499999999,1563.43825
2083,NewHIV25to49,7366.43645,12420.502499999999,4110.29
2083,NewHIV25to49F,4590.49,7187.04,2730.075
2083,NewHIV25to49M,2775.946322,5044.82925,1335.598
2083,NewHIV50,8918.31537,11686.3,6676.748250000001
2083,NewHIV50F,6249.41828,8032.906999999999,4773.322
2083,NewHIV50M,2668.89648,3616.3182500000003,1884.6815000000001
2083,NewHIVclients,549.357868,841.9009249999998,328.532075
2083,NewHIVinFSW,169.0228344,271.33164999999997,92.807
2083,NewHIVinMSM,1468.612315,3503.47475,376.7014
2083,NewHIVU15,296.1245422,489.1703499999999,168.792175
2084,HIVinc0to14,1.911734079e-5,3.1961327499999994e-5,1.0716465e-5
2084,HIVinc15to24,1.99575666e-4,3.81668075e-4,9.03845e-5
2084,HIVinc15to24F,2.755668454e-4,4.905685999999998e-4,1.388572e-4
2084,HIVinc15to24M,1.24521681e-4,2.8002872499999985e-4,4.29501e-5
2084,HIVinc15to49,2.547278762e-4,4.3889315e-4,1.3494992499999997e-4
2084,HIVinc15to49F,3.232579e-4,5.26110125e-4,1.83742275e-4
2084,HIVinc15to49M,1.859567198e-4,3.5891579999999996e-4,8.23758725e-5
2084,HIVinc25to49,2.766650222e-4,4.7623535e-4,1.519633e-4
2084,HIVinc25to49F,3.42012645e-4,5.43385e-4,2.00065e-4
2084,HIVinc25to49M,2.106710918e-4,3.89922075e-4,9.854894749999999e-5
2084,HIVinc50,3.39629709e-4,4.51753175e-4,2.4974875e-4
2084,HIVinc50F,4.47571229e-4,5.916413499999999e-4,3.3662325e-4
2084,HIVinc50M,2.17324957e-4,2.98059125e-4,1.5150652500000003e-4
2084,HIVincClients,7.02951775e-5,1.0878869999999997e-4,4.12602425e-5
2084,HIVincFSW,6.15062101e-4,0.0010095279999999998,3.32277e-4
2084,HIVincMSM,0.002160830193,0.00542174725,5.152344750000001e-4
2084,NewHIV15to24,2028.957053,3889.9212500000003,920.1990000000001
2084,NewHIV15to24F,1392.048214,2477.2349999999988,702.786875
2084,NewHIV15to24M,636.908581,1431.0127499999996,219.731
2084,NewHIV15to49,9097.63,15639.214999999997,4841.3772500000005
2084,NewHIV15to49F,5783.03215,9393.39975,3306.0917499999996
2084,NewHIV15to49M,3314.597638,6396.29425,1473.9817500000001
2084,NewHIV25to49,7068.67202,12111.544999999998,3881.03
2084,NewHIV25to49F,4390.98368,6932.58,2579.12525
2084,NewHIV25to49M,2677.689021,4945.14325,1259.3955
2084,NewHIV50,8579.11317,11350.6975,6356.93775
2084,NewHIV50F,6005.76748,7829.86,4550.7297499999995
2084,NewHIV50M,2573.34519,3514.7127499999997,1802.3955
2084,NewHIVclients,523.930972,810.55455,309.4554
2084,NewHIVinFSW,161.3384583,262.26239999999996,87.7275
2084,NewHIVinMSM,1439.227081,3479.0052499999993,358.11265000000003
2084,NewHIVU15,281.7554584,471.71187499999996,158.008125
2085,HIVinc0to14,1.827349463e-5,3.098682e-5,1.0074004999999999e-5
2085,HIVinc15to24,1.920793715e-4,3.729345e-4,8.50852e-5
2085,HIVinc15to24F,2.641984063e-4,4.765253499999998e-4,1.30601375e-4
2085,HIVinc15to24M,1.208426355e-4,2.761043999999999e-4,4.05508e-5
2085,HIVinc15to49,2.448974281e-4,4.2810227499999996e-4,1.2734712499999997e-4
2085,HIVinc15to49F,3.096507541e-4,5.1358065e-4,1.73599e-4
2085,HIVinc15to49M,1.798884426e-4,3.5197179999999997e-4,7.77955575e-5
2085,HIVinc25to49,0.00026589424670000003,4.6253617499999994e-4,1.43655025e-4
2085,HIVinc25to49F,3.27510821e-4,5.24674e-4,1.8873474999999998e-4
2085,HIVinc25to49M,2.036337868e-4,3.8286927499999997e-4,9.335234000000001e-5
2085,HIVinc50,3.24110326e-4,4.35059875e-4,2.35378725e-4
2085,HIVinc50F,4.2567343e-4,5.67569275e-4,3.1840005e-4
2085,HIVinc50M,2.08464673e-4,2.88378e-4,1.4318894999999998e-4
2085,HIVincClients,6.70163295e-5,1.0495057500000001e-4,3.88487525e-5
2085,HIVincFSW,5.85673411e-4,9.7313e-4,3.13332e-4
2085,HIVincMSM,0.002113690823,0.005373068499999999,4.887955250000001e-4
2085,NewHIV15to24,1948.672083,3792.14725,864.4063500000001
2085,NewHIV15to24F,1331.900955,2401.4012499999994,659.6059250000001
2085,NewHIV15to24M,616.771206,1407.9934999999996,207.004
2085,NewHIV15to49,8731.75781,15229.522499999995,4560.48225
2085,NewHIV15to49F,5531.43108,9149.303249999999,3112.487
2085,NewHIV15to49M,3200.326402,6260.8057499999995,1389.27575
2085,NewHIV25to49,6783.08538,11814.467499999999,3662.85
2085,NewHIV25to49F,4199.53022,6686.59,2435.37525
2085,NewHIV25to49M,2583.555098,4843.5265,1187.6955
2085,NewHIV50,8251.66473,10970.289999999999,6063.91425
2085,NewHIV50F,5770.27242,7609.3385,4356.04425
2085,NewHIV50M,2481.39224,3418.76125,1717.72
2085,NewHIVclients,499.743095,779.42615,291.45009999999996
2085,NewHIVinFSW,153.9941446,253.15885,82.9007
2085,NewHIVinMSM,1410.68346,3455.2467499999993,340.380625
2085,NewHIVU15,268.2107188,455.187425,147.92125
2086,HIVinc0to14,1.747717829e-5,3.00460775e-5,9.471753750000002e-6
2086,HIVinc15to24,1.849886633e-4,3.6473019999999997e-4,8.01279e-5
2086,HIVinc15to24F,2.534813914e-4,4.632481249999998e-4,1.22891525e-4
2086,HIVinc15to24M,1.173275595e-4,2.723421999999999e-4,3.82933e-5
2086,HIVinc15to49,2.355244796e-4,4.17004225e-4,1.20153275e-4
2086,HIVinc15to49F,2.96685886e-4,5.003602e-4,1.64027e-4
2086,HIVinc15to49M,1.74096993e-4,3.4535422499999994e-4,7.346323e-5
2086,HIVinc25to49,2.556043137e-4,4.4900662499999984e-4,1.3561419999999998e-4
2086,HIVinc25to49F,3.13650727e-4,5.06687e-4,1.7798457500000002e-4
2086,HIVinc25to49M,1.969209319e-4,3.761958499999999e-4,8.833544250000001e-5
2086,HIVinc50,3.0931828e-4,4.174040249999999e-4,2.22375675e-4
2086,HIVinc50F,4.0485161e-4,5.44580525e-4,2.99632175e-4
2086,HIVinc50M,2.00020648e-4,2.781128e-4,1.35425375e-4
2086,HIVincClients,6.39057616e-5,1.0116920000000001e-4,3.65846e-5
2086,HIVincFSW,5.5780549e-4,9.297369499999998e-4,2.95451e-4
2086,HIVincMSM,0.002068344602,0.005326581249999999,4.6373905000000003e-4
2086,NewHIV15to24,1872.618016,3698.8817499999996,812.219
2086,NewHIV15to24F,1275.128521,2329.4569999999985,619.282875
2086,NewHIV15to24M,597.489279,1385.9497499999995,195.034
2086,NewHIV15to49,8381.96453,14836.169999999998,4294.455500000001
2086,NewHIV15to49F,5291.05166,8891.105749999999,2929.14825
2086,NewHIV15to49M,3090.913024,6130.625249999999,1309.09975
2086,NewHIV25to49,6509.34693,11463.589999999998,3455.37
2086,NewHIV25to49F,4015.9229,6449.0154999999995,2293.7087500000002
2086,NewHIV25to49M,2493.423636,4749.74,1122.69475
2086,NewHIV50,7935.34244,10600.9425,5764.697499999999
2086,NewHIV50F,5542.30458,7374.545499999999,4149.233
2086,NewHIV50M,2393.03813,3308.25125,1631.14525
2086,NewHIVclients,476.743727,752.3704499999999,274.46317500000004
2086,NewHIVinFSW,146.9775993,243.749,78.3159
2086,NewHIVinMSM,1382.924485,3432.0789999999997,323.47029999999995
2086,NewHIVU15,255.4474734,440.413825,138.491525
2087,HIVinc0to14,1.672549732e-5,2.9149284999999994e-5,8.90719025e-6
2087,HIVinc15to24,1.782704302e-4,3.567636e-4,7.556759250000001e-5
2087,HIVinc15to24F,2.433626603e-4,4.506727999999998e-4,1.1568265e-4
2087,HIVinc15to24M,1.139627829e-4,2.687493999999999e-4,3.61673e-5
2087,HIVinc15to49,2.265885693e-4,4.0701965e-4,1.133474e-4
2087,HIVinc15to49F,2.843339715e-4,4.8558212499999996e-4,1.54969e-4
2087,HIVinc15to49M,1.685702247e-4,3.390461e-4,6.9369225e-5
2087,HIVinc25to49,2.457787767e-4,4.3601574999999987e-4,1.28276925e-4
2087,HIVinc25to49F,3.004114655e-4,4.894790499999999e-4,1.67796275e-4
2087,HIVinc25to49M,1.905197235e-4,3.698692499999999e-4,8.341155e-5
2087,HIVinc50,2.95181852e-4,4.0036879999999996e-4,2.10050775e-4
2087,HIVinc50F,3.84971602e-4,5.212444e-4,2.81827775e-4
2087,HIVinc50M,1.91984525e-4,2.693223e-4,1.27998875e-4
2087,HIVincClients,6.09554951e-5,9.76235e-5,3.44753e-5
2087,HIVincFSW,5.31373915e-4,8.910965249999999e-4,2.78571e-4
2087,HIVincMSM,0.002024672931,0.005282055999999999,4.3998352500000004e-4
2087,NewHIV15to24,1800.393278,3609.6224999999995,763.322
2087,NewHIV15to24F,1221.419842,2260.9827499999988,581.57275
2087,NewHIV15to24M,578.973227,1364.7504999999996,183.759
2087,NewHIV15to49,8047.58895,14437.745,4042.61725
2087,NewHIV15to49F,5061.43649,8642.4655,2761.29
2087,NewHIV15to49M,2986.153291,6005.472999999999,1233.2737500000003
2087,NewHIV25to49,6247.19668,11111.322499999998,3258.27
2087,NewHIV25to49F,3840.01645,6220.760999999999,2158.4855000000002
2087,NewHIV25to49M,2407.179797,4659.880749999999,1058.78
2087,NewHIV50,7628.84212,10302.179999999998,5493.731250000001
2087,NewHIV50F,5320.56156,7131.056,3927.1935000000003
2087,NewHIV50M,2308.28016,3222.18025,1550.3795
2087,NewHIVclients,454.88427,724.166975,258.44272500000005
2087,NewHIVinFSW,140.2777605,234.7128,73.9634
2087,NewHIVinMSM,1355.893085,3409.3525,307.34477499999997
2087,NewHIVU15,243.4231694,425.37979999999993,129.680925
2088,HIVinc0to14,1.601560599e-5,2.831319749999999e-5,8.38633775e-6
2088,HIVinc15to24,1.718938993e-4,3.4916870000000004e-4,7.146512249999999e-5
2088,HIVinc15to24F,2.337926999e-4,4.3873447499999987e-4,1.08933775e-4
2088,HIVinc15to24M,1.107360951e-4,2.653353499999999e-4,3.41632e-5
2088,HIVinc15to49,2.18069843e-4,3.9747042499999996e-4,1.0691145e-4
2088,HIVinc15to49F,2.725673586e-4,4.7008832499999986e-4,1.4634305e-4
2088,HIVinc15to49M,1.632954902e-4,3.3303139999999994e-4,6.5502835e-5
2088,HIVinc25to49,2.364009456e-4,4.235904999999998e-4,1.2117022500000002e-4
2088,HIVinc25to49F,2.877730214e-4,4.760153999999999e-4,1.5813837500000002e-4
2088,HIVinc25to49M,1.844163564e-4,3.63838775e-4,7.875525999999999e-5
2088,HIVinc50,2.81728813e-4,3.8407019999999993e-4,1.97945175e-4
2088,HIVinc50F,3.66116758e-4,4.988914249999999e-4,2.6577732500000003e-4
2088,HIVinc50M,1.843125735e-4,2.59949775e-4,1.2132357500000001e-4
2088,HIVincClients,5.81580725e-5,9.425671749999999e-5,3.24889e-5
2088,HIVincFSW,5.0630199e-4,8.571789999999999e-4,2.62638e-4
2088,HIVincMSM,0.001982550872,0.0052392427499999995,4.17452e-4
2088,NewHIV15to24,1731.640181,3523.9094999999993,719.106675
2088,NewHIV15to24F,1170.494006,2196.485749999999,546.250575
2088,NewHIV15to24M,561.1462754,1344.0419999999995,173.127
2088,NewHIV15to49,7728.05113,14061.829999999998,3804.3675000000003
2088,NewHIV15to49F,4842.19328,8374.159749999999,2603.15
2088,NewHIV15to49M,2885.858288,5885.118999999999,1161.645
2088,NewHIV25to49,5996.41139,10771.819999999996,3071.27
2088,NewHIV25to49F,3671.69898,6048.681,2030.23
2088,NewHIV25to49M,2324.712126,4573.761499999999,997.317275
2088,NewHIV50,7333.25956,9956.529999999999,5214.48475
2088,NewHIV50F,5106.6132,6882.495249999999,3735.6075
2088,NewHIV50M,2226.64679,3125.7134999999994,1476.6912499999999
2088,NewHIVclients,434.117687,700.706325,243.449
2088,NewHIVinFSW,133.8843703,225.75639999999999,69.834
2088,NewHIVinMSM,1329.53467,3386.9374999999995,291.9741
2088,NewHIVU15,232.0950678,411.1484499999999,121.45909999999999
2089,HIVinc0to14,1.534476504e-5,2.7521837499999994e-5,7.890488750000001e-6
2089,HIVinc15to24,1.6583147e-4,3.419115e-4,6.7477715e-5
2089,HIVinc15to24F,2.247268201e-4,4.273790749999998e-4,1.026079e-4
2089,HIVinc15to24M,1.076365574e-4,2.6202944999999993e-4,3.22724e-5
2089,HIVinc15to49,2.099494447e-4,3.8833749999999995e-4,1.0082702499999998e-4
2089,HIVinc15to49F,2.613606673e-4,4.552439749999998e-4,1.37956075e-4
2089,HIVinc15to49M,1.582601164e-4,3.2757487499999994e-4,6.22018425e-5
2089,HIVinc25to49,2.274545615e-4,4.145999749999998e-4,1.1443679999999999e-4
2089,HIVinc25to49F,2.757167558e-4,4.6349937499999994e-4,1.4914e-4
2089,HIVinc25to49M,1.785963193e-4,3.5811282499999996e-4,7.435417499999999e-5
2089,HIVinc50,2.68924109e-4,3.6981385e-4,1.86627125e-4
2089,HIVinc50F,3.48221236e-4,4.7836327499999997e-4,2.5052375e-4
2089,HIVinc50M,1.769968717e-4,2.52156775e-4,1.15119975e-4
